Time,ActivePower,WindSpeed,Theoretical_Power_Curve,WindDirection,Loss,month,Day,Hours,Minutes,mean_Direction,Direction
2018-12-19 04:20:00,2438.98,13.23,3600.0,6.51,1161.02,12,19,4,20,0,N
2018-12-19 04:30:00,2378.39,13.95,3600.0,6.54,1221.61,12,19,4,30,0,N
2018-12-19 04:40:00,2389.73,13.74,3600.0,7.17,1210.27,12,19,4,40,0,N
2018-12-19 04:50:00,2367.19,13.26,3600.0,6.78,1232.81,12,19,4,50,0,N
2018-12-19 05:00:00,2413.28,13.53,3600.0,6.14,1186.72,12,19,5,0,0,N
2018-12-19 05:10:00,2367.73,13.08,3600.0,6.55,1232.27,12,19,5,10,0,N
2018-12-19 05:20:00,2374.47,13.39,3600.0,7.9,1225.53,12,19,5,20,0,N
2018-12-19 05:30:00,2252.87,11.86,3498.33,12.13,1245.46,12,19,5,30,0,N
2018-12-19 05:40:00,2088.1,9.97,2775.12,6.44,687.03,12,19,5,40,0,N
2018-12-19 05:50:00,2051.45,10.31,2969.21,2.69,917.77,12,19,5,50,0,N
2018-12-19 06:00:00,2162.75,10.85,3215.42,7.05,1052.67,12,19,6,0,0,N
2018-12-19 06:10:00,2186.8,11.67,3460.32,9.29,1273.53,12,19,6,10,0,N
2018-12-19 06:20:00,2256.6,12.23,3552.81,9.8,1296.21,12,19,6,20,0,N
2018-12-19 06:30:00,2210.93,12.56,3583.14,8.74,1372.21,12,19,6,30,0,N
2018-12-19 06:40:00,2245.5,13.56,3600.0,8.12,1354.5,12,19,6,40,0,N
2018-12-19 06:50:00,2239.25,13.05,3600.0,8.81,1360.75,12,19,6,50,0,N
2018-12-19 07:00:00,2184.88,11.7,3467.3,7.48,1282.42,12,19,7,0,0,N
2018-12-19 07:10:00,2263.09,12.3,3561.45,7.7,1298.36,12,19,7,10,0,N
2018-12-19 07:20:00,2113.27,10.43,3029.84,7.39,916.57,12,19,7,20,0,N
2018-12-19 07:30:00,2259.75,12.54,3582.14,8.56,1322.39,12,19,7,30,0,N
2018-12-19 07:40:00,2287.67,12.67,3589.54,8.5,1301.87,12,19,7,40,0,N
2018-12-19 07:50:00,2285.59,11.59,3443.07,8.37,1157.48,12,19,7,50,0,N
2018-12-19 08:00:00,2092.71,10.48,3054.41,4.48,961.7,12,19,8,0,0,N
2018-12-19 08:10:00,1933.17,9.94,2756.66,356.32,823.49,12,19,8,10,0,N
2018-12-19 08:20:00,1976.27,10.61,3118.87,356.12,1142.6,12,19,8,20,0,N
2018-12-19 08:30:00,1972.24,10.88,3227.81,356.94,1255.57,12,19,8,30,0,N
2018-12-19 08:40:00,1891.55,10.76,3179.43,356.62,1287.88,12,19,8,40,0,N
2018-12-19 08:50:00,1822.9,10.6,3113.44,356.74,1290.54,12,19,8,50,0,N
2018-12-19 09:00:00,1818.69,11.23,3348.82,356.85,1530.12,12,19,9,0,0,N
2018-12-19 09:10:00,1774.26,11.32,3374.13,357.32,1599.87,12,19,9,10,0,N
2018-12-19 09:20:00,1718.57,10.84,3212.44,357.49,1493.86,12,19,9,20,0,N
2018-12-19 09:30:00,1668.54,11.2,3338.64,357.96,1670.1,12,19,9,30,0,N
2018-12-19 09:40:00,1573.84,11.62,3449.84,357.27,1876.0,12,19,9,40,0,N
2018-12-19 09:50:00,1055.08,10.61,3117.55,356.7,2062.47,12,19,9,50,0,N
2018-12-19 10:00:00,1063.84,11.24,3350.82,356.97,2286.98,12,19,10,0,0,N
2018-12-19 10:10:00,775.77,10.3,2966.15,356.52,2190.39,12,19,10,10,0,N
2018-12-19 10:20:00,766.86,9.69,2583.3,357.16,1816.44,12,19,10,20,0,N
2018-12-19 10:30:00,834.37,10.32,2976.42,357.71,2142.05,12,19,10,30,0,N
2018-12-19 10:40:00,699.73,9.9,2728.15,357.19,2028.43,12,19,10,40,0,N
2018-12-19 10:50:00,526.75,8.59,1881.88,357.12,1355.13,12,19,10,50,0,N
2018-12-19 11:00:00,710.29,9.51,2450.64,357.16,1740.35,12,19,11,0,0,N
2018-12-19 11:10:00,728.28,9.79,2651.74,357.81,1923.46,12,19,11,10,0,N
2018-12-19 11:20:00,641.31,9.09,2202.56,357.03,1561.26,12,19,11,20,0,N
2018-12-19 11:30:00,590.68,8.64,1917.79,359.6,1327.1,12,19,11,30,0,N
2018-12-19 11:40:00,644.87,8.96,2119.3,2.85,1474.43,12,19,11,40,0,N
2018-12-19 11:50:00,659.91,8.85,2047.87,2.15,1387.96,12,19,11,50,0,N
2018-12-19 12:00:00,717.69,9.12,2222.32,1.34,1504.63,12,19,12,0,0,N
2018-12-19 12:10:00,687.48,8.59,1886.64,1.08,1199.16,12,19,12,10,0,N
2018-12-19 12:20:00,674.71,8.67,1932.49,0.95,1257.78,12,19,12,20,0,N
2018-12-19 12:30:00,549.28,7.97,1514.9,6.95,965.62,12,19,12,30,0,N
2018-12-19 12:40:00,554.39,8.33,1721.26,6.24,1166.87,12,19,12,40,0,N
2018-12-19 12:50:00,470.58,8.28,1692.96,5.95,1222.38,12,19,12,50,0,N
2018-12-19 13:00:00,473.28,8.62,1903.24,6.65,1429.96,12,19,13,0,0,N
2018-12-19 13:10:00,449.67,8.13,1604.23,7.43,1154.55,12,19,13,10,0,N
2018-12-19 13:20:00,504.47,8.2,1644.6,6.77,1140.13,12,19,13,20,0,N
2018-12-19 13:30:00,481.75,8.69,1948.67,6.45,1466.93,12,19,13,30,0,N
2018-12-19 13:40:00,616.23,9.39,2400.24,7.25,1784.01,12,19,13,40,0,N
2018-12-19 13:50:00,517.17,8.94,2103.37,7.63,1586.2,12,19,13,50,0,N
2018-12-19 14:00:00,462.66,8.75,1981.67,8.1,1519.0,12,19,14,0,0,N
2018-12-19 14:10:00,439.51,8.49,1820.55,4.2,1381.05,12,19,14,10,0,N
2018-12-19 14:20:00,447.29,8.4,1765.72,2.2,1318.44,12,19,14,20,0,N
2018-12-19 14:30:00,406.9,8.11,1594.62,2.78,1187.72,12,19,14,30,0,N
2018-12-19 14:40:00,416.12,8.72,1966.09,4.03,1549.96,12,19,14,40,0,N
2018-12-19 14:50:00,415.03,8.77,1996.02,9.25,1580.99,12,19,14,50,0,N
2018-12-19 15:00:00,382.53,8.44,1789.83,11.44,1407.3,12,19,15,0,0,N
2018-12-19 15:10:00,391.55,8.73,1972.06,11.46,1580.51,12,19,15,10,0,N
2018-12-19 15:20:00,368.61,8.82,2027.82,10.55,1659.21,12,19,15,20,0,N
2018-12-19 15:30:00,348.7,8.6,1887.44,11.27,1538.74,12,19,15,30,0,N
2018-12-19 15:40:00,363.82,9.06,2184.63,11.31,1820.81,12,19,15,40,0,N
2018-12-19 15:50:00,313.18,8.26,1684.99,12.54,1371.81,12,19,15,50,0,N
2018-12-19 16:00:00,310.73,8.65,1919.72,11.95,1608.99,12,19,16,0,0,N
2018-12-19 16:10:00,321.76,8.55,1860.26,15.0,1538.5,12,19,16,10,0,N
2018-12-19 16:20:00,341.1,9.09,2199.12,13.43,1858.02,12,19,16,20,0,N
2018-12-19 16:30:00,354.73,9.53,2463.71,13.38,2108.98,12,19,16,30,0,N
2018-12-19 16:40:00,362.81,9.92,2738.98,13.82,2376.17,12,19,16,40,0,N
2018-12-19 16:50:00,305.1,9.38,2392.03,11.91,2086.94,12,19,16,50,0,N
2018-12-19 17:00:00,265.07,8.98,2131.72,14.44,1866.64,12,19,17,0,0,N
2018-12-19 17:10:00,199.56,8.39,1763.6,14.31,1564.04,12,19,17,10,0,N
2018-12-19 17:20:00,232.26,9.01,2153.64,14.61,1921.38,12,19,17,20,0,N
2018-12-19 17:30:00,139.33,8.34,1733.25,13.74,1593.92,12,19,17,30,0,N
2018-12-19 17:40:00,151.73,8.77,1999.0,14.14,1847.26,12,19,17,40,0,N
2018-12-19 17:50:00,108.19,8.76,1993.02,13.76,1884.83,12,19,17,50,0,N
2018-12-19 18:00:00,64.36,8.45,1798.28,13.25,1733.92,12,19,18,0,0,N
2018-12-19 18:10:00,6.7,7.6,1309.99,14.8,1303.29,12,19,18,10,0,N
2018-12-19 18:20:00,0.0,8.18,1632.33,16.87,1632.33,12,19,18,20,30,NNE
2018-12-19 18:30:00,0.0,7.71,1368.12,20.93,1368.12,12,19,18,30,30,NNE
2018-12-19 18:40:00,0.0,7.14,1078.14,24.77,1078.14,12,19,18,40,30,NNE
2018-12-19 18:50:00,0.0,6.96,996.19,19.86,996.19,12,19,18,50,30,NNE
2018-12-19 19:00:00,0.0,7.07,1048.47,18.74,1048.47,12,19,19,0,30,NNE
2018-12-19 19:10:00,0.0,6.71,891.0,21.65,891.0,12,19,19,10,30,NNE
2018-12-19 19:20:00,0.0,6.39,762.1,22.87,762.1,12,19,19,20,30,NNE
2018-12-19 19:30:00,0.0,6.42,775.34,21.06,775.34,12,19,19,30,30,NNE
2018-12-19 19:40:00,0.0,6.24,708.14,18.39,708.14,12,19,19,40,30,NNE
2018-12-19 19:50:00,0.0,6.62,852.79,20.94,852.79,12,19,19,50,30,NNE
2018-12-19 20:00:00,0.0,6.5,804.18,26.61,804.18,12,19,20,0,30,NNE
2018-12-19 20:10:00,0.0,6.15,676.01,21.1,676.01,12,19,20,10,30,NNE
2018-12-19 20:20:00,0.0,6.09,653.52,23.07,653.52,12,19,20,20,30,NNE
2018-12-19 20:30:00,0.0,6.46,789.02,23.59,789.02,12,19,20,30,30,NNE
2018-12-19 20:40:00,0.0,5.94,605.64,25.96,605.64,12,19,20,40,30,NNE
2018-12-19 20:50:00,0.0,5.92,599.29,27.88,599.29,12,19,20,50,30,NNE
2018-12-19 21:00:00,0.0,6.03,632.92,28.77,632.92,12,19,21,0,30,NNE
2018-12-19 21:10:00,0.0,6.38,761.28,26.34,761.28,12,19,21,10,30,NNE
2018-12-19 21:20:00,0.0,6.31,733.62,26.53,733.62,12,19,21,20,30,NNE
2018-12-19 21:30:00,0.0,6.09,656.0,28.03,656.0,12,19,21,30,30,NNE
2018-12-19 21:40:00,0.0,6.22,702.48,24.45,702.48,12,19,21,40,30,NNE
2018-12-19 21:50:00,0.0,6.63,856.04,25.7,856.04,12,19,21,50,30,NNE
2018-12-19 22:00:00,0.0,6.62,852.06,26.93,852.06,12,19,22,0,30,NNE
2018-12-19 22:10:00,0.0,5.89,588.73,21.74,588.73,12,19,22,10,30,NNE
2018-12-19 22:20:00,0.0,6.2,693.66,22.29,693.66,12,19,22,20,30,NNE
2018-12-19 22:30:00,0.0,5.86,580.28,20.5,580.28,12,19,22,30,30,NNE
2018-12-19 22:40:00,0.0,5.98,619.83,24.23,619.83,12,19,22,40,30,NNE
2018-12-19 22:50:00,0.0,5.34,424.85,31.66,424.85,12,19,22,50,30,NNE
2018-12-19 23:00:00,0.0,5.79,557.03,34.48,557.03,12,19,23,0,30,NNE
2018-12-19 23:10:00,0.0,5.49,465.55,32.19,465.55,12,19,23,10,30,NNE
2018-12-19 23:20:00,0.0,4.65,253.55,32.27,253.55,12,19,23,20,30,NNE
2018-12-19 23:30:00,0.0,6.22,699.0,26.29,699.0,12,19,23,30,30,NNE
2018-12-19 23:40:00,0.0,6.06,646.05,35.58,646.05,12,19,23,40,30,NNE
2018-12-19 23:50:00,0.0,6.07,648.05,42.11,648.05,12,19,23,50,30,NNE
2018-12-20 00:00:00,0.0,6.15,674.34,38.76,674.34,12,20,0,0,30,NNE
2018-12-20 00:10:00,0.0,5.96,610.82,36.14,610.82,12,20,0,10,30,NNE
2018-12-20 00:20:00,0.0,6.37,757.63,38.02,757.63,12,20,0,20,30,NNE
2018-12-20 00:30:00,0.0,5.9,590.22,40.17,590.22,12,20,0,30,30,NNE
2018-12-20 00:40:00,0.0,5.75,545.11,40.74,545.11,12,20,0,40,30,NNE
2018-12-20 00:50:00,0.0,5.44,450.82,43.76,450.82,12,20,0,50,30,NNE
2018-12-20 01:00:00,0.0,5.7,529.3,42.4,529.3,12,20,1,0,30,NNE
2018-12-20 01:10:00,0.0,6.58,836.07,41.88,836.07,12,20,1,10,30,NNE
2018-12-20 01:20:00,0.0,6.16,677.96,41.03,677.96,12,20,1,20,30,NNE
2018-12-20 01:30:00,0.0,6.41,771.68,37.68,771.68,12,20,1,30,30,NNE
2018-12-20 01:40:00,0.0,6.14,671.27,41.39,671.27,12,20,1,40,30,NNE
2018-12-20 01:50:00,0.0,6.8,928.26,42.68,928.26,12,20,1,50,30,NNE
2018-12-20 02:00:00,0.0,6.21,697.53,45.05,697.53,12,20,2,0,60,NEE
2018-12-20 02:10:00,0.0,6.18,687.58,51.17,687.58,12,20,2,10,60,NEE
2018-12-20 02:20:00,0.0,6.15,674.18,51.71,674.18,12,20,2,20,60,NEE
2018-12-20 02:30:00,0.0,6.46,792.06,55.6,792.06,12,20,2,30,60,NEE
2018-12-20 02:40:00,0.0,6.56,830.39,57.35,830.39,12,20,2,40,60,NEE
2018-12-20 02:50:00,0.0,5.71,532.74,50.31,532.74,12,20,2,50,60,NEE
2018-12-20 03:00:00,0.0,5.7,529.05,54.81,529.05,12,20,3,0,60,NEE
2018-12-20 03:10:00,0.0,6.46,790.39,56.27,790.39,12,20,3,10,60,NEE
2018-12-20 03:20:00,0.0,6.87,957.26,55.54,957.26,12,20,3,20,60,NEE
2018-12-20 03:30:00,0.0,6.96,999.98,57.94,999.98,12,20,3,30,60,NEE
2018-12-20 03:40:00,0.0,6.93,986.81,62.15,986.81,12,20,3,40,60,NEE
2018-12-20 03:50:00,0.0,6.75,907.38,66.51,907.38,12,20,3,50,60,NEE
2018-12-20 04:00:00,0.0,6.75,905.63,67.37,905.63,12,20,4,0,60,NEE
2018-12-20 04:10:00,0.0,6.99,1010.44,65.84,1010.44,12,20,4,10,60,NEE
2018-12-20 04:20:00,0.0,6.68,877.93,66.89,877.93,12,20,4,20,60,NEE
2018-12-20 04:30:00,0.0,6.49,802.04,64.81,802.04,12,20,4,30,60,NEE
2018-12-20 04:40:00,0.0,6.37,754.84,60.22,754.84,12,20,4,40,60,NEE
2018-12-20 04:50:00,0.0,6.71,890.13,59.54,890.13,12,20,4,50,60,NEE
2018-12-20 05:00:00,0.0,6.26,716.89,56.97,716.89,12,20,5,0,60,NEE
2018-12-20 05:10:00,0.0,6.42,773.2,58.79,773.2,12,20,5,10,60,NEE
2018-12-20 05:20:00,0.0,5.53,476.48,51.07,476.48,12,20,5,20,60,NEE
2018-12-20 05:30:00,0.0,5.22,391.35,52.18,391.35,12,20,5,30,60,NEE
2018-12-20 05:40:00,0.0,5.36,429.49,57.26,429.49,12,20,5,40,60,NEE
2018-12-20 05:50:00,0.0,5.4,441.17,52.63,441.17,12,20,5,50,60,NEE
2018-12-20 06:00:00,0.0,6.21,696.68,57.72,696.68,12,20,6,0,60,NEE
2018-12-20 06:10:00,0.0,6.02,630.5,60.97,630.5,12,20,6,10,60,NEE
2018-12-20 06:20:00,0.0,5.15,373.03,67.19,373.03,12,20,6,20,60,NEE
2018-12-20 06:30:00,0.0,5.95,608.54,64.48,608.54,12,20,6,30,60,NEE
2018-12-20 06:40:00,0.0,6.15,677.45,60.6,677.45,12,20,6,40,60,NEE
2018-12-20 06:50:00,0.0,6.34,744.59,58.04,744.59,12,20,6,50,60,NEE
2018-12-20 07:00:00,0.0,5.66,515.79,65.44,515.79,12,20,7,0,60,NEE
2018-12-20 07:10:00,0.0,5.31,417.1,68.49,417.1,12,20,7,10,60,NEE
2018-12-20 07:20:00,0.0,6.08,652.11,73.15,652.11,12,20,7,20,60,NEE
2018-12-20 07:30:00,0.0,5.82,564.7,77.78,564.7,12,20,7,30,90,E
2018-12-20 07:40:00,0.0,4.86,302.85,82.77,302.85,12,20,7,40,90,E
2018-12-20 07:50:00,0.0,4.84,297.86,81.81,297.86,12,20,7,50,90,E
2018-12-20 08:00:00,0.0,4.17,155.45,74.42,155.45,12,20,8,0,60,NEE
2018-12-20 08:10:00,0.0,4.34,189.05,88.52,189.05,12,20,8,10,90,E
2018-12-20 08:20:00,0.0,4.0,123.74,83.18,123.74,12,20,8,20,90,E
2018-12-20 08:30:00,0.0,3.41,42.97,91.17,42.97,12,20,8,30,90,E
2018-12-20 08:40:00,0.0,3.22,26.72,84.15,26.72,12,20,8,40,90,E
2018-12-20 08:50:00,0.0,3.31,33.24,59.78,33.24,12,20,8,50,60,NEE
2018-12-20 09:00:00,0.0,2.77,0.0,59.15,0.0,12,20,9,0,60,NEE
2018-12-20 09:10:00,0.0,2.71,0.0,78.45,0.0,12,20,9,10,90,E
2018-12-20 09:20:00,0.0,3.64,69.84,85.29,69.84,12,20,9,20,90,E
2018-12-20 09:30:00,0.0,2.94,0.0,81.62,0.0,12,20,9,30,90,E
2018-12-20 09:40:00,0.0,3.32,34.75,92.66,34.75,12,20,9,40,90,E
2018-12-20 09:50:00,0.0,2.4,0.0,102.86,0.0,12,20,9,50,90,E
2018-12-20 10:00:00,0.0,2.78,0.0,94.09,0.0,12,20,10,0,90,E
2018-12-20 10:10:00,0.0,2.79,0.0,92.36,0.0,12,20,10,10,90,E
2018-12-20 10:20:00,0.0,2.37,0.0,85.22,0.0,12,20,10,20,90,E
2018-12-20 10:30:00,0.0,3.5,52.24,91.02,52.24,12,20,10,30,90,E
2018-12-20 10:40:00,0.0,3.22,26.81,96.26,26.81,12,20,10,40,90,E
2018-12-20 10:50:00,0.0,3.95,119.3,93.19,119.3,12,20,10,50,90,E
2018-12-20 11:00:00,0.0,4.3,181.23,92.92,181.23,12,20,11,0,90,E
2018-12-20 11:10:00,0.0,4.79,286.05,105.8,286.05,12,20,11,10,120,SEE
2018-12-20 11:20:00,0.0,4.99,333.85,98.13,333.85,12,20,11,20,90,E
2018-12-20 11:30:00,0.0,4.2,160.35,94.11,160.35,12,20,11,30,90,E
2018-12-20 11:40:00,0.0,4.51,223.8,97.61,223.8,12,20,11,40,90,E
2018-12-20 11:50:00,0.0,3.61,65.42,95.5,65.42,12,20,11,50,90,E
2018-12-20 12:00:00,0.0,4.41,203.35,87.45,203.35,12,20,12,0,90,E
2018-12-20 12:10:00,0.0,4.07,136.09,82.8,136.09,12,20,12,10,90,E
2018-12-20 12:20:00,0.0,4.92,315.6,78.27,315.6,12,20,12,20,90,E
2018-12-20 12:30:00,0.0,5.16,376.36,92.8,376.36,12,20,12,30,90,E
2018-12-20 12:40:00,0.0,4.53,228.77,91.55,228.77,12,20,12,40,90,E
2018-12-20 12:50:00,0.0,5.25,398.56,89.7,398.56,12,20,12,50,90,E
2018-12-20 13:00:00,0.0,5.03,344.35,89.83,344.35,12,20,13,0,90,E
2018-12-20 13:10:00,0.0,5.66,515.35,87.17,515.35,12,20,13,10,90,E
2018-12-20 13:20:00,0.0,5.39,438.65,88.05,438.65,12,20,13,20,90,E
2018-12-20 13:30:00,0.0,4.99,332.46,87.22,332.46,12,20,13,30,90,E
2018-12-20 13:40:00,0.0,5.19,383.01,87.96,383.01,12,20,13,40,90,E
2018-12-20 13:50:00,0.0,4.64,252.69,100.02,252.69,12,20,13,50,90,E
2018-12-20 14:00:00,0.0,4.2,160.44,98.5,160.44,12,20,14,0,90,E
2018-12-20 14:10:00,0.0,4.69,264.05,102.74,264.05,12,20,14,10,90,E
2018-12-20 14:20:00,0.0,5.69,525.46,109.72,525.46,12,20,14,20,120,SEE
2018-12-20 14:30:00,0.0,6.12,664.9,109.34,664.9,12,20,14,30,120,SEE
2018-12-20 14:40:00,0.0,5.41,442.96,106.15,442.96,12,20,14,40,120,SEE
2018-12-20 14:50:00,0.0,5.57,488.24,108.85,488.24,12,20,14,50,120,SEE
2018-12-20 15:00:00,0.0,6.03,634.7,110.59,634.7,12,20,15,0,120,SEE
2018-12-20 15:10:00,0.0,6.6,846.48,110.55,846.48,12,20,15,10,120,SEE
2018-12-20 15:20:00,0.0,6.52,812.0,114.1,812.0,12,20,15,20,120,SEE
2018-12-20 15:30:00,0.0,5.93,603.04,112.52,603.04,12,20,15,30,120,SEE
2018-12-20 15:40:00,0.0,5.8,559.6,108.84,559.6,12,20,15,40,120,SEE
2018-12-20 15:50:00,0.0,6.07,647.73,110.05,647.73,12,20,15,50,120,SEE
2018-12-20 16:00:00,0.0,6.14,671.75,110.94,671.75,12,20,16,0,120,SEE
2018-12-20 16:10:00,0.0,6.9,973.27,115.22,973.27,12,20,16,10,120,SEE
2018-12-20 16:20:00,0.0,7.29,1150.7,117.23,1150.7,12,20,16,20,120,SEE
2018-12-20 16:30:00,0.0,8.15,1619.16,119.6,1619.16,12,20,16,30,120,SEE
2018-12-20 16:40:00,0.0,9.05,2174.58,121.66,2174.58,12,20,16,40,120,SEE
2018-12-20 16:50:00,0.0,7.33,1173.0,130.42,1173.0,12,20,16,50,120,SEE
2018-12-20 17:00:00,0.0,4.9,312.36,135.07,312.36,12,20,17,0,150,SSE
2018-12-20 17:10:00,0.0,3.13,21.51,139.8,21.51,12,20,17,10,150,SSE
2018-12-20 17:20:00,0.0,1.5,0.0,170.37,0.0,12,20,17,20,180,S
2018-12-20 17:30:00,0.0,1.75,0.0,245.71,0.0,12,20,17,30,240,SWW
2018-12-20 17:40:00,0.0,3.01,16.26,277.7,16.26,12,20,17,40,270,W
2018-12-20 17:50:00,0.0,4.11,143.23,294.6,143.23,12,20,17,50,300,NWW
2018-12-20 18:00:00,0.0,2.83,0.0,276.94,0.0,12,20,18,0,270,W
2018-12-20 18:10:00,0.0,2.3,0.0,230.63,0.0,12,20,18,10,240,SWW
2018-12-20 18:20:00,0.0,2.17,0.0,254.86,0.0,12,20,18,20,240,SWW
2018-12-20 18:30:00,0.0,3.61,65.17,281.26,65.17,12,20,18,30,270,W
2018-12-20 18:40:00,0.0,4.31,182.33,280.54,182.33,12,20,18,40,270,W
2018-12-20 18:50:00,0.0,4.51,223.21,286.52,223.21,12,20,18,50,300,NWW
2018-12-20 19:00:00,0.0,4.2,160.08,279.97,160.08,12,20,19,0,270,W
2018-12-20 19:10:00,0.0,3.02,16.58,271.43,16.58,12,20,19,10,270,W
2018-12-20 19:20:00,0.0,3.09,19.68,259.12,19.68,12,20,19,20,270,W
2018-12-20 19:30:00,0.0,3.57,59.9,238.62,59.9,12,20,19,30,240,SWW
2018-12-20 19:40:00,0.0,2.71,0.0,232.59,0.0,12,20,19,40,240,SWW
2018-12-20 19:50:00,0.0,2.0,0.0,232.56,0.0,12,20,19,50,240,SWW
2018-12-20 20:00:00,0.0,1.78,0.0,251.72,0.0,12,20,20,0,240,SWW
2018-12-20 20:10:00,0.0,1.84,0.0,238.62,0.0,12,20,20,10,240,SWW
2018-12-20 20:20:00,0.0,1.6,0.0,232.09,0.0,12,20,20,20,240,SWW
2018-12-20 20:30:00,0.0,1.52,0.0,219.03,0.0,12,20,20,30,210,SSW
2018-12-20 20:40:00,0.0,2.21,0.0,228.62,0.0,12,20,20,40,240,SWW
2018-12-20 20:50:00,0.0,2.09,0.0,228.1,0.0,12,20,20,50,240,SWW
2018-12-20 21:00:00,0.0,1.94,0.0,246.67,0.0,12,20,21,0,240,SWW
2018-12-20 21:10:00,0.0,2.05,0.0,237.27,0.0,12,20,21,10,240,SWW
2018-12-20 21:20:00,0.0,2.49,0.0,234.74,0.0,12,20,21,20,240,SWW
2018-12-20 21:30:00,0.0,3.25,28.75,254.73,28.75,12,20,21,30,240,SWW
2018-12-20 21:40:00,0.0,3.53,55.32,256.26,55.32,12,20,21,40,270,W
2018-12-20 21:50:00,0.0,3.76,87.12,244.1,87.12,12,20,21,50,240,SWW
2018-12-20 22:00:00,0.0,3.31,33.49,245.16,33.49,12,20,22,0,240,SWW
2018-12-20 22:10:00,0.0,3.13,21.74,257.74,21.74,12,20,22,10,270,W
2018-12-20 22:20:00,0.0,3.36,37.97,259.44,37.97,12,20,22,20,270,W
2018-12-20 22:30:00,0.0,3.63,68.05,258.43,68.05,12,20,22,30,270,W
2018-12-20 22:40:00,0.0,3.92,112.51,268.97,112.51,12,20,22,40,270,W
2018-12-20 22:50:00,0.0,2.92,0.0,258.08,0.0,12,20,22,50,270,W
2018-12-20 23:00:00,0.0,2.35,0.0,269.1,0.0,12,20,23,0,270,W
2018-12-20 23:10:00,0.0,2.75,0.0,249.34,0.0,12,20,23,10,240,SWW
2018-12-20 23:20:00,0.0,3.5,51.74,238.13,51.74,12,20,23,20,240,SWW
2018-12-20 23:30:00,0.0,2.86,0.0,245.7,0.0,12,20,23,30,240,SWW
2018-12-20 23:40:00,0.0,4.44,210.35,229.49,210.35,12,20,23,40,240,SWW
2018-12-20 23:50:00,0.0,3.57,60.57,249.84,60.57,12,20,23,50,240,SWW
2018-12-21 00:00:00,0.0,2.77,0.0,241.87,0.0,12,21,0,0,240,SWW
2018-12-21 00:10:00,0.0,2.17,0.0,235.4,0.0,12,21,0,10,240,SWW
2018-12-21 00:20:00,0.0,2.77,0.0,226.75,0.0,12,21,0,20,240,SWW
2018-12-21 00:30:00,0.0,3.72,80.87,225.15,80.87,12,21,0,30,240,SWW
2018-12-21 00:40:00,0.0,4.39,198.58,239.44,198.58,12,21,0,40,240,SWW
2018-12-21 00:50:00,0.0,4.35,190.77,244.96,190.77,12,21,0,50,240,SWW
2018-12-21 01:00:00,0.0,2.88,0.0,247.49,0.0,12,21,1,0,240,SWW
2018-12-21 01:10:00,0.0,3.12,21.02,250.14,21.02,12,21,1,10,240,SWW
2018-12-21 01:20:00,0.0,4.24,169.32,236.98,169.32,12,21,1,20,240,SWW
2018-12-21 01:30:00,0.0,4.36,193.26,236.99,193.26,12,21,1,30,240,SWW
2018-12-21 01:40:00,0.0,4.04,130.58,241.49,130.58,12,21,1,40,240,SWW
2018-12-21 01:50:00,0.0,3.74,83.87,256.23,83.87,12,21,1,50,270,W
2018-12-21 02:00:00,0.0,3.48,49.85,255.21,49.85,12,21,2,0,270,W
2018-12-21 02:10:00,0.0,3.01,16.35,263.86,16.35,12,21,2,10,270,W
2018-12-21 02:20:00,0.0,3.35,37.24,258.81,37.24,12,21,2,20,270,W
2018-12-21 02:30:00,0.0,3.82,95.99,236.82,95.99,12,21,2,30,240,SWW
2018-12-21 02:40:00,0.0,3.52,53.87,227.0,53.87,12,21,2,40,240,SWW
2018-12-21 02:50:00,0.0,4.2,160.33,223.39,160.33,12,21,2,50,210,SSW
2018-12-21 03:00:00,0.0,3.89,107.03,237.45,107.03,12,21,3,0,240,SWW
2018-12-21 03:10:00,0.0,3.3,32.87,232.63,32.87,12,21,3,10,240,SWW
2018-12-21 03:20:00,0.0,3.37,38.61,237.53,38.61,12,21,3,20,240,SWW
2018-12-21 03:30:00,0.0,4.19,159.03,234.89,159.03,12,21,3,30,240,SWW
2018-12-21 03:40:00,0.0,3.46,47.68,232.22,47.68,12,21,3,40,240,SWW
2018-12-21 03:50:00,0.0,3.05,17.95,237.12,17.95,12,21,3,50,240,SWW
2018-12-21 04:00:00,0.0,3.65,70.49,227.28,70.49,12,21,4,0,240,SWW
2018-12-21 04:10:00,0.0,3.48,50.28,228.86,50.28,12,21,4,10,240,SWW
2018-12-21 04:20:00,0.0,4.07,136.53,219.06,136.53,12,21,4,20,210,SSW
2018-12-21 04:30:00,0.0,3.55,57.31,213.92,57.31,12,21,4,30,210,SSW
2018-12-21 04:40:00,0.0,4.69,264.21,201.89,264.21,12,21,4,40,210,SSW
2018-12-21 04:50:00,0.0,6.51,809.86,192.26,809.86,12,21,4,50,180,S
2018-12-21 05:00:00,425.06,7.44,1224.82,189.86,799.76,12,21,5,0,180,S
2018-12-21 05:10:00,1384.04,7.05,1036.56,174.46,-347.48,12,21,5,10,180,S
2018-12-21 05:20:00,743.17,5.51,472.23,161.48,-270.95,12,21,5,20,150,SSE
2018-12-21 05:30:00,137.68,3.56,59.05,164.18,-78.63,12,21,5,30,150,SSE
2018-12-21 05:40:00,20.31,2.65,0.0,175.43,-20.31,12,21,5,40,180,S
